"","X","Country","Year","Month","Day","dengue_cases","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"5444",5444,"Thailand",2012,6,24,297,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5445",5445,"Thailand",2012,1,22,12,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5446",5446,"Thailand",2012,11,18,186,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5447",5447,"Thailand",2012,6,17,258,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5448",5448,"Thailand",2012,11,25,168,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5449",5449,"Thailand",2012,12,2,187,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5450",5450,"Thailand",2012,1,29,106,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5451",5451,"Thailand",2012,12,9,192,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5452",5452,"Thailand",2012,1,1,108,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5453",5453,"Thailand",2012,6,10,258,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5454",5454,"Thailand",2012,12,16,184,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5455",5455,"Thailand",2012,2,5,127,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5456",5456,"Thailand",2012,6,3,196,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5457",5457,"Thailand",2012,12,23,155,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5458",5458,"Thailand",2012,12,30,143,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5459",5459,"Thailand",2012,5,27,176,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5460",5460,"Thailand",2012,2,12,109,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5461",5461,"Thailand",2012,5,20,155,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5462",5462,"Thailand",2012,9,16,217,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5463",5463,"Thailand",2012,2,19,119,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5464",5464,"Thailand",2012,5,13,129,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5465",5465,"Thailand",2012,5,6,95,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5466",5466,"Thailand",2012,9,23,181,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5467",5467,"Thailand",2012,4,29,92,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5468",5468,"Thailand",2012,2,26,98,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5469",5469,"Thailand",2012,9,2,221,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5470",5470,"Thailand",2012,4,22,78,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5471",5471,"Thailand",2012,3,4,82,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5472",5472,"Thailand",2012,9,30,17,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5473",5473,"Thailand",2012,4,15,71,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5474",5474,"Thailand",2012,3,11,83,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5475",5475,"Thailand",2012,4,8,62,11.6,74.4,1.41,67164130,NA,"Asia","South-Eastern Asia"
"5476",5476,"Thailand",2013,5,26,318,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5477",5477,"Thailand",2013,5,12,21,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5478",5478,"Thailand",2013,4,21,191,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5479",5479,"Thailand",2013,2,3,177,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5480",5480,"Thailand",2013,9,15,397,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5481",5481,"Thailand",2013,9,22,315,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5482",5482,"Thailand",2013,12,1,129,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5483",5483,"Thailand",2013,2,10,178,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5484",5484,"Thailand",2013,7,21,765,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5485",5485,"Thailand",2013,12,29,1,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5486",5486,"Thailand",2013,9,29,245,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5487",5487,"Thailand",2013,2,17,178,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5488",5488,"Thailand",2013,12,22,1,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5489",5489,"Thailand",2013,3,31,146,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5490",5490,"Thailand",2013,10,6,216,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5491",5491,"Thailand",2013,2,24,147,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5492",5492,"Thailand",2013,5,5,194,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5493",5493,"Thailand",2013,11,24,156,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5494",5494,"Thailand",2013,4,7,138,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5495",5495,"Thailand",2013,7,14,1,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5496",5496,"Thailand",2013,12,15,124,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5497",5497,"Thailand",2013,4,14,147,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5498",5498,"Thailand",2013,3,3,185,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5499",5499,"Thailand",2013,3,10,187,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5500",5500,"Thailand",2013,10,13,173,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5501",5501,"Thailand",2013,7,7,938,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5502",5502,"Thailand",2013,6,16,905,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5503",5503,"Thailand",2013,10,27,156,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5504",5504,"Thailand",2013,10,20,169,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5505",5505,"Thailand",2013,3,17,2,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5506",5506,"Thailand",2013,12,8,139,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5507",5507,"Thailand",2013,5,19,26,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5508",5508,"Thailand",2013,6,9,727,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5509",5509,"Thailand",2013,6,30,862,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5510",5510,"Thailand",2013,3,24,162,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5511",5511,"Thailand",2013,4,28,187,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5512",5512,"Thailand",2013,8,18,587,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5513",5513,"Thailand",2013,8,11,563,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5514",5514,"Thailand",2013,11,17,163,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5515",5515,"Thailand",2013,6,2,461,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5516",5516,"Thailand",2013,1,6,178,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5517",5517,"Thailand",2013,8,25,546,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5518",5518,"Thailand",2013,1,13,171,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5519",5519,"Thailand",2013,6,23,85,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5520",5520,"Thailand",2013,11,3,175,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5521",5521,"Thailand",2013,8,4,608,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5522",5522,"Thailand",2013,9,1,47,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5523",5523,"Thailand",2013,1,20,186,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5524",5524,"Thailand",2013,9,8,466,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5525",5525,"Thailand",2013,11,10,166,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5526",5526,"Thailand",2013,1,27,184,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5527",5527,"Thailand",2013,7,28,657,11.2,74.4,1.4,67451422,NA,"Asia","South-Eastern Asia"
"5528",5528,"Thailand",2014,11,30,132,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5529",5529,"Thailand",2014,12,28,87,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5530",5530,"Thailand",2014,9,7,214,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5531",5531,"Thailand",2014,1,5,138,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5532",5532,"Thailand",2014,1,12,134,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5533",5533,"Thailand",2014,12,21,108,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5534",5534,"Thailand",2014,9,28,141,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5535",5535,"Thailand",2014,1,19,121,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5536",5536,"Thailand",2014,1,26,138,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5537",5537,"Thailand",2014,2,2,161,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5538",5538,"Thailand",2014,12,14,123,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5539",5539,"Thailand",2014,2,9,159,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5540",5540,"Thailand",2014,9,14,182,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5541",5541,"Thailand",2014,2,16,156,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5542",5542,"Thailand",2014,2,23,162,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5543",5543,"Thailand",2014,12,7,135,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5544",5544,"Thailand",2014,3,2,155,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5545",5545,"Thailand",2014,3,9,135,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5546",5546,"Thailand",2014,3,16,116,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5547",5547,"Thailand",2014,10,12,132,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5548",5548,"Thailand",2014,3,23,94,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5549",5549,"Thailand",2014,8,31,221,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5550",5550,"Thailand",2014,3,30,74,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5551",5551,"Thailand",2014,4,6,76,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5552",5552,"Thailand",2014,11,23,149,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5553",5553,"Thailand",2014,4,13,75,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5554",5554,"Thailand",2014,4,20,88,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5555",5555,"Thailand",2014,4,27,84,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5556",5556,"Thailand",2014,5,4,84,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5557",5557,"Thailand",2014,11,16,153,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5558",5558,"Thailand",2014,10,5,127,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5559",5559,"Thailand",2014,5,11,102,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5560",5560,"Thailand",2014,5,18,127,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5561",5561,"Thailand",2014,5,25,131,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5562",5562,"Thailand",2014,11,9,15,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5563",5563,"Thailand",2014,6,1,174,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5564",5564,"Thailand",2014,9,21,164,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5565",5565,"Thailand",2014,6,8,205,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5566",5566,"Thailand",2014,6,15,273,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5567",5567,"Thailand",2014,11,2,146,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5568",5568,"Thailand",2014,6,22,271,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5569",5569,"Thailand",2014,6,29,271,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5570",5570,"Thailand",2014,7,6,261,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5571",5571,"Thailand",2014,10,26,131,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5572",5572,"Thailand",2014,7,13,306,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5573",5573,"Thailand",2014,7,20,296,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5574",5574,"Thailand",2014,7,27,252,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5575",5575,"Thailand",2014,8,3,232,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5576",5576,"Thailand",2014,10,19,124,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5577",5577,"Thailand",2014,8,10,232,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5578",5578,"Thailand",2014,8,17,24,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5579",5579,"Thailand",2014,8,24,209,10.9,74.6,1.39,67725979,NA,"Asia","South-Eastern Asia"
"5580",5580,"Thailand",2015,2,8,123,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5581",5581,"Thailand",2015,7,26,334,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5582",5582,"Thailand",2015,7,12,384,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5583",5583,"Thailand",2015,3,22,9,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5584",5584,"Thailand",2015,6,7,271,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5585",5585,"Thailand",2015,6,21,342,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5586",5586,"Thailand",2015,5,10,137,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5587",5587,"Thailand",2015,8,2,408,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5588",5588,"Thailand",2015,7,19,411,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5589",5589,"Thailand",2015,1,18,11,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5590",5590,"Thailand",2015,3,1,107,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5591",5591,"Thailand",2015,4,26,11,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5592",5592,"Thailand",2015,5,3,119,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5593",5593,"Thailand",2015,1,4,111,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5594",5594,"Thailand",2015,6,14,31,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5595",5595,"Thailand",2015,3,8,115,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5596",5596,"Thailand",2015,7,5,357,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5597",5597,"Thailand",2015,4,19,112,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5598",5598,"Thailand",2015,8,9,415,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5599",5599,"Thailand",2015,5,24,213,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5600",5600,"Thailand",2015,6,28,399,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5601",5601,"Thailand",2015,1,25,13,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5602",5602,"Thailand",2015,4,12,87,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5603",5603,"Thailand",2015,5,17,178,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5604",5604,"Thailand",2015,1,11,107,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5605",5605,"Thailand",2015,2,1,117,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5606",5606,"Thailand",2015,4,5,88,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5607",5607,"Thailand",2015,5,31,234,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5608",5608,"Thailand",2015,3,29,86,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5609",5609,"Thailand",2015,2,22,125,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5610",5610,"Thailand",2015,2,15,127,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5611",5611,"Thailand",2015,3,15,107,10.5,74.7,1.38,67959359,NA,"Asia","South-Eastern Asia"
"5612",5612,"Venezuela",2003,11,2,302,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5613",5613,"Venezuela",2003,8,24,152,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5614",5614,"Venezuela",2003,5,11,2,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5615",5615,"Venezuela",2003,10,26,298,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5616",5616,"Venezuela",2003,6,22,16,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5617",5617,"Venezuela",2003,10,5,16,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5618",5618,"Venezuela",2003,7,13,161,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5619",5619,"Venezuela",2003,3,2,168,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5620",5620,"Venezuela",2003,6,15,178,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5621",5621,"Venezuela",2003,9,28,166,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5622",5622,"Venezuela",2003,11,9,262,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5623",5623,"Venezuela",2003,3,16,157,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5624",5624,"Venezuela",2003,4,27,263,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5625",5625,"Venezuela",2003,6,8,186,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5626",5626,"Venezuela",2003,11,16,238,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5627",5627,"Venezuela",2003,4,20,168,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5628",5628,"Venezuela",2003,7,20,163,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5629",5629,"Venezuela",2003,4,6,136,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5630",5630,"Venezuela",2003,11,23,231,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5631",5631,"Venezuela",2003,5,4,222,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5632",5632,"Venezuela",2003,9,21,162,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5633",5633,"Venezuela",2003,6,1,192,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5634",5634,"Venezuela",2003,8,10,15,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5635",5635,"Venezuela",2003,11,30,252,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5636",5636,"Venezuela",2003,2,23,137,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5637",5637,"Venezuela",2003,9,14,175,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5638",5638,"Venezuela",2003,5,25,177,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5639",5639,"Venezuela",2003,7,27,153,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5640",5640,"Venezuela",2003,12,7,286,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5641",5641,"Venezuela",2003,3,23,154,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5642",5642,"Venezuela",2003,3,30,138,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5643",5643,"Venezuela",2003,9,7,166,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5644",5644,"Venezuela",2003,12,14,36,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5645",5645,"Venezuela",2003,5,18,202,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5646",5646,"Venezuela",2003,2,16,139,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5647",5647,"Venezuela",2003,8,3,151,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5648",5648,"Venezuela",2003,8,31,159,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5649",5649,"Venezuela",2003,12,21,324,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5650",5650,"Venezuela",2003,12,28,321,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5651",5651,"Venezuela",2003,10,12,192,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5652",5652,"Venezuela",2003,4,13,129,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5653",5653,"Venezuela",2003,6,29,172,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5654",5654,"Venezuela",2003,10,19,231,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5655",5655,"Venezuela",2003,3,9,169,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5656",5656,"Venezuela",2003,8,17,146,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5657",5657,"Venezuela",2003,7,6,159,16.9,73.5,2.7,25857553,101835914043,"Americas","South America"
"5658",5658,"Venezuela",2004,11,7,227,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5659",5659,"Venezuela",2004,10,10,202,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5660",5660,"Venezuela",2004,2,1,283,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5661",5661,"Venezuela",2004,12,12,169,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5662",5662,"Venezuela",2004,8,29,148,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5663",5663,"Venezuela",2004,3,7,188,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5664",5664,"Venezuela",2004,11,28,201,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5665",5665,"Venezuela",2004,5,2,206,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5666",5666,"Venezuela",2004,6,13,166,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5667",5667,"Venezuela",2004,3,28,168,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5668",5668,"Venezuela",2004,5,16,236,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5669",5669,"Venezuela",2004,3,21,184,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5670",5670,"Venezuela",2004,1,18,251,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"5671",5671,"Venezuela",2004,5,9,259,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
